avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,anomaly_score,anomalyFlag
677467.14,1.2,0.372,0.046,671886.63,0,8,-0.0341746013684634,1
285354.29,1.045,0.381,0.078,142526.02,0,25,0.06636521402877837,0
454148.56,1.166,0.286,0.028,346778.84,1,12,-0.038588624767405766,1
285475.16,0.991,0.35,0.168,338054.85,0,33,0.0704488473096444,0
418550.21,1.148,0.313,0.093,440514.97,0,27,0.032976706587464766,0
640582.67,1.199,0.389,0.126,442342.16,0,22,0.01307781854493062,0
282615.81,0.909,0.317,0.125,182389.48,0,32,0.09447472452131389,0
507175.68,1.064,0.287,0.097,326894.02,1,8,-0.005783520498266581,1
962974.55,1.186,0.23,0.085,236094.02,0,15,-0.05387902883253792,1
758926.99,1.152,0.405,0.084,570179.22,0,28,-0.018940912577146918,1
474168.23,1.143,0.342,0.021,331117.68,0,9,0.024039388551993945,0
760160.11,1.039,0.402,0.0,653487.7,0,22,-0.042612269164229666,1
1047901.1,1.121,0.332,0.141,380778.14,0,33,-0.02374185790708616,1
823773.88,1.084,0.359,0.184,495396.93,1,21,-0.04995049858388145,1
374742.3,1.182,0.325,0.129,445739.72,0,24,0.02738699232561559,0
358751.16,0.854,0.342,0.154,336882.43,2,6,0.01261261348530418,0
248788.08,0.86,0.376,0.052,109185.1,0,36,0.08680391623642147,0
894093.78,0.95,0.329,0.124,533770.51,0,27,-0.012664760868225766,1
804244.45,0.834,0.267,0.046,299173.29,0,22,-0.0051568495355841515,1
730753.9,1.141,0.295,0.099,250121.01,0,36,0.010666276062198943,0
389417.91,0.853,0.345,0.145,363028.36,0,28,0.08460895159077164,0
855723.97,0.835,0.339,0.031,901301.06,0,11,-0.06976092196435146,1
515349.73,0.888,0.221,0.199,471676.38,0,25,0.02695189939664777,0
332465.71,1.037,0.299,0.01,394781.37,0,6,0.019112160571276293,0
496702.99,0.992,0.401,0.093,326072.89,0,19,0.07014619148680012,0
721980.78,0.957,0.34,0.045,905764.59,0,21,-0.04214354565100942,1
418230.66,1.191,0.308,0.105,281377.03,0,35,0.03631753993531206,0
550141.68,0.808,0.398,0.084,594964.43,0,24,0.027517189513309503,0
685346.67,0.854,0.287,0.124,862571.45,0,19,-0.024113828884421262,1
275413.88,0.823,0.347,0.037,177511.51,0,18,0.08074896757326255,0
541782.77,1.014,0.356,0.022,512957.75,0,31,0.020292565643610927,0
917491.95,1.119,0.304,0.142,1007375.15,0,6,-0.07910727978649157,1
264427.61,1.146,0.291,0.165,212419.0,0,23,0.04679804751110728,0
874554.62,0.981,0.336,0.013,668168.96,0,11,-0.055509095014517285,1
579157.8,1.163,0.34,0.181,493839.58,0,6,0.01876567907534843,0
877296.82,0.954,0.379,0.065,825592.06,0,27,-0.051099528400717964,1
426203.33,1.099,0.306,0.085,372976.04,0,10,0.04584039992670119,0
621065.07,1.037,0.353,0.143,165334.55,0,13,0.04527760822442661,0
509683.07,1.121,0.331,0.129,455865.68,0,20,0.0459469188274364,0
613675.36,0.994,0.39,0.201,561116.35,0,29,0.019378737417794722,0
459913.14,1.039,0.322,0.055,460977.03,0,6,0.04502074373072018,0
408343.29,0.997,0.301,0.0,227592.45,0,22,0.02955821583144491,0
487145.16,1.178,0.283,0.089,291006.6,0,18,0.03144898843001631,0
345062.31,1.095,0.349,0.047,159012.06,0,6,0.05328274831053026,0
628211.56,0.85,0.336,0.103,449436.92,0,20,0.053072932134417106,0
1036931.36,0.923,0.403,0.08,369761.77,0,28,-0.006826177893078711,1
736214.32,1.029,0.381,0.146,215511.83,0,11,0.030297689837751718,0
960788.99,0.811,0.39,0.196,716787.14,0,17,-0.0531281845181516,1
255143.75,0.847,0.269,0.086,282135.78,0,21,0.06033311600441771,0
446804.66,0.865,0.324,0.084,569882.35,0,12,0.04013879343865501,0
693174.35,1.078,0.308,0.111,293187.84,0,13,0.032029833457179135,0
777495.23,0.892,0.421,0.082,249731.48,0,27,0.032648919119230624,0
657557.93,0.876,0.265,0.131,291935.7,0,24,0.037774096791052036,0
647814.02,1.072,0.381,0.093,322869.43,0,32,0.04144863071067828,0
645793.36,1.089,0.342,0.018,821251.95,0,30,-0.05269555816517446,1
557376.45,0.958,0.427,0.141,261480.71,0,13,0.06607664523996848,0
537567.77,1.081,0.291,0.045,347036.94,1,22,-0.0201139051521092,1
595085.4,0.969,0.389,0.155,186132.41,0,7,0.05697740571732679,0
545924.18,1.134,0.394,0.144,216037.75,0,14,0.043041988565796774,0
450037.6,1.118,0.283,0.0,210291.51,0,16,0.006382235552662263,0
391183.97,1.068,0.402,0.097,200101.74,0,10,0.06578592183318821,0
774412.0,0.929,0.361,0.115,374281.55,1,32,-0.01979673199975107,1
627289.84,1.021,0.353,0.073,294480.88,0,10,0.05012734255924611,0
451277.89,1.177,0.393,0.13,192308.86,1,20,0.003546506026581797,0
327102.07,0.857,0.402,0.101,176394.53,0,19,0.09680066576273988,0
713349.35,0.984,0.388,0.142,455985.5,0,16,0.027816355623588973,0
553724.74,0.819,0.349,0.131,577320.43,0,19,0.03871227965531643,0
623843.4,0.962,0.344,0.046,130812.27,0,17,0.03785753932217184,0
375028.29,0.831,0.328,0.126,176128.84,0,9,0.09966029728514497,0
564952.14,0.828,0.368,0.079,308897.13,0,20,0.07648360507623675,0
495481.62,0.963,0.432,0.099,285704.03,0,11,0.06615468844716133,0
620403.07,0.95,0.35,0.149,514208.34,0,31,0.044450435135441224,0
556500.94,1.089,0.32,0.079,286464.62,0,24,0.054080388331904206,0
376153.95,0.988,0.301,0.101,298411.52,0,7,0.06369650730493348,0
432029.09,1.118,0.453,0.133,208311.36,0,18,0.04920742157231017,0
439986.35,1.028,0.31,0.198,492354.11,0,28,0.03356899778440947,0
1041507.18,1.102,0.401,0.125,998557.82,0,26,-0.0882229096436955,1
718782.96,0.981,0.344,0.178,932403.49,0,31,-0.028749936391362474,1
665963.11,0.881,0.262,0.113,519753.48,0,21,0.01285631258033948,0
514170.63,1.172,0.272,0.124,514795.93,0,14,0.005519836313632287,0
565997.24,0.99,0.357,0.09,559369.14,0,33,0.039689484810335074,0
315814.56,0.988,0.315,0.0,161934.91,0,16,0.04645961228913753,0
471273.01,0.984,0.395,0.121,308811.04,0,13,0.07168577858801106,0
948809.39,0.973,0.408,0.139,524851.17,1,19,-0.06380404945072327,1
347296.54,0.969,0.278,0.062,353377.82,0,15,0.041053762334732125,0
410778.1,1.158,0.437,0.028,346432.49,0,15,0.018312524695024424,0
386217.9,1.191,0.342,0.136,392976.18,0,16,0.0364734439927451,0
574545.11,1.186,0.343,0.153,412716.41,0,32,0.03210458344452993,0
341549.67,0.962,0.398,0.142,119677.79,0,22,0.080735008437259,0
444219.36,1.194,0.241,0.039,459276.92,0,26,-0.017857075372039954,1
537810.49,0.823,0.39,0.05,505999.01,0,20,0.040274360819235855,0
408142.06,1.007,0.392,0.071,322909.89,0,30,0.06376982027174749,0
575196.13,0.968,0.435,0.133,283895.5,0,8,0.06184786437233625,0
213894.72,0.858,0.408,0.141,90195.15,1,35,0.07141206617729623,0
734883.75,0.868,0.292,0.189,456581.23,0,19,0.011485090806604092,0
447772.8,1.106,0.32,0.103,385270.83,0,33,0.054144548393460834,0
509587.22,1.015,0.298,0.027,484080.51,1,26,-0.028852674910384457,1
494869.9,0.888,0.311,0.08,415980.17,0,17,0.06518695258370077,0
510527.7,1.092,0.36,0.083,558907.8,0,18,0.030323969639931003,0
511061.36,0.946,0.346,0.078,646487.69,0,28,0.024594137489381107,0
798223.27,0.966,0.442,0.073,295640.61,0,32,0.010669863346719377,0
417095.52,1.183,0.323,0.137,121118.21,0,15,0.04170795409641237,0
564438.0,1.168,0.343,0.137,160998.25,0,34,0.03644872107562869,0
871978.2,0.963,0.367,0.033,1142865.99,1,17,-0.11043811744623344,1
488834.19,0.944,0.351,0.146,548299.77,0,23,0.04764916681433007,0
279286.37,1.15,0.386,0.087,196138.37,0,23,0.0534795490665162,0
980399.11,0.963,0.384,0.081,603268.32,0,11,-0.032147759742766624,1
271084.25,1.076,0.332,0.159,199718.79,0,31,0.07082296674344402,0
548365.77,0.92,0.318,0.113,269488.19,0,11,0.07463951475255182,0
936108.55,1.132,0.298,0.077,751637.49,0,36,-0.06307133959846623,1
836208.0,0.907,0.398,0.021,449377.61,0,17,-0.01724649409128598,1
525115.92,1.176,0.262,0.236,287089.69,0,20,0.016115087596043742,0
1020128.78,1.13,0.33,0.115,661843.03,0,35,-0.05850605036281764,1
493204.91,0.899,0.365,0.162,199090.93,0,22,0.08295330058114558,0
504968.42,0.82,0.388,0.212,335109.86,0,35,0.07328921993877846,0
456323.78,0.981,0.299,0.034,454030.06,0,20,0.026605274033312365,0
497587.75,1.199,0.352,0.05,475050.58,0,24,0.02432445470432254,0
323006.82,1.112,0.305,0.067,189118.49,0,27,0.04878764639888977,0
418241.74,0.905,0.212,0.128,460655.6,0,7,0.026472650070983317,0
416041.91,0.82,0.32,0.014,265823.64,1,30,0.012659286721282914,0
894541.87,0.825,0.282,0.177,317063.69,0,6,-0.004046700484950261,1
793120.83,0.882,0.369,0.17,1050119.99,0,15,-0.048599891570514475,1
580996.84,1.134,0.364,0.063,552876.72,0,32,0.013896837811566476,0
847584.25,1.098,0.38,0.044,658894.96,0,24,-0.04446159189049925,1
855284.89,0.924,0.389,0.135,774404.56,0,34,-0.030619917298841393,1
410600.57,0.996,0.287,0.081,95169.26,1,26,0.002525619537625423,0
752551.96,0.823,0.326,0.144,166044.38,0,6,0.036031423191747014,0
959618.88,0.879,0.349,0.117,191831.61,0,11,0.00023716936905560093,0
592068.88,0.881,0.293,0.143,569572.69,0,24,0.02439675550207665,0
652178.56,1.085,0.375,0.118,591454.84,0,24,0.005998828316700178,0
487837.45,0.805,0.295,0.053,167083.47,0,24,0.06269933078599765,0
240635.34,0.926,0.454,0.125,111017.38,1,16,0.0611463508379374,0
1039234.44,1.19,0.411,0.085,741320.68,1,19,-0.11217068398745444,1
790914.73,0.892,0.319,0.135,453930.34,0,36,0.016159498488615975,0
775236.64,0.855,0.278,0.168,419325.65,0,32,0.0062716826399922265,0
560951.18,0.835,0.363,0.135,280937.84,0,9,0.08469849155297138,0
315668.63,1.024,0.341,0.0,128038.2,0,33,0.03836505863340922,0
995722.76,1.104,0.25,0.139,1022125.49,0,35,-0.09333318528047518,1
500365.01,0.842,0.42,0.021,138939.59,0,24,0.05134857821739103,0
809533.82,1.149,0.379,0.069,859053.27,0,24,-0.05985593577848525,1
852306.07,0.818,0.357,0.125,832050.37,0,13,-0.04260816297347936,1
491102.43,1.126,0.299,0.267,229589.03,0,14,0.03403378807587498,0
694654.69,1.048,0.29,0.117,737858.11,1,32,-0.06259298998612417,1
247789.61,1.098,0.356,0.068,64680.01,0,16,0.055158827756126794,0
977931.66,1.135,0.329,0.115,380570.38,0,31,-0.020735790180371638,1
979725.79,1.009,0.381,0.0,482458.57,0,6,-0.04993640673976918,1
892601.94,0.974,0.306,0.132,485667.16,0,15,-0.009457916422697332,1
337794.09,0.858,0.305,0.059,91925.18,0,21,0.07402260369589608,0
864148.94,1.188,0.367,0.071,455339.79,0,18,-0.020156215709397185,1
848887.71,0.965,0.317,0.054,320641.95,0,21,0.008539466457500922,0
454124.78,1.164,0.342,0.092,454254.91,0,27,0.03457702363789583,0
243649.84,1.037,0.355,0.068,103827.03,0,21,0.06711534679435127,0
590253.83,1.014,0.323,0.016,757066.26,0,7,-0.03138292170212453,1
556096.48,0.971,0.427,0.116,420715.67,0,20,0.05536441099466205,0
245460.24,0.916,0.304,0.109,266436.82,0,26,0.07519787410953716,0
449550.73,1.181,0.307,0.183,433252.87,0,16,0.018857477664025124,0
537802.43,1.087,0.221,0.163,406223.3,0,32,0.018295449872807734,0
513114.74,1.156,0.42,0.058,310154.57,0,28,0.03478767257226034,0
266962.92,0.802,0.31,0.223,79137.9,0,35,0.09639780827998395,0
462858.44,0.988,0.378,0.183,316647.12,0,6,0.06590044948073892,0
496710.48,0.872,0.361,0.097,474061.81,0,36,0.07024099061153188,0
1000294.13,0.922,0.28,0.139,701815.04,0,20,-0.05380546986647361,1
342737.85,1.048,0.313,0.075,368765.21,0,15,0.051383671295550104,0
680695.88,0.806,0.392,0.108,356073.09,0,32,0.053972971179810036,0
669264.86,0.918,0.375,0.141,562187.99,0,36,0.027068856957456422,0
564712.48,1.018,0.393,0.066,572801.02,0,13,0.021440325277629846,0
591997.55,1.0,0.372,0.209,581345.94,0,8,0.0190496845630449,0
699157.56,0.806,0.356,0.151,448039.37,0,24,0.03816310585607463,0
526893.69,1.058,0.332,0.121,587403.81,0,15,0.029835246162729923,0
498014.97,1.143,0.414,0.131,324558.4,0,13,0.045049129910143315,0
314233.48,1.133,0.28,0.076,181853.87,0,25,0.03417905877729743,0
954054.15,1.012,0.29,0.012,253050.71,0,29,-0.040333181928372874,1
326634.12,1.132,0.423,0.185,330531.94,0,23,0.041694692552861956,0
611015.57,0.867,0.402,0.093,710544.69,0,8,0.0022200717126751313,0
355070.89,0.967,0.379,0.143,344289.28,0,14,0.0701394467905565,0
299955.06,0.958,0.412,0.138,173762.88,0,33,0.08723719224396098,0
591920.53,1.01,0.348,0.098,590978.44,0,15,0.02950849083571838,0
455158.61,1.044,0.309,0.061,310441.66,0,14,0.05046306432399239,0
986667.46,1.179,0.386,0.24,373753.41,0,9,-0.04557146490444808,1
547911.28,0.965,0.253,0.105,604947.18,0,22,0.007505510684417849,0
428186.99,0.896,0.269,0.082,181643.32,0,13,0.06091034228258885,0
635746.07,0.843,0.306,0.111,446176.13,0,22,0.04238391508176098,0
807963.75,1.057,0.374,0.095,892174.95,1,10,-0.08790469714229154,1
297884.55,1.055,0.369,0.083,104773.35,0,25,0.06660247852042944,0
1041608.35,1.159,0.326,0.044,1131792.56,0,11,-0.10179137572996988,1
724282.93,0.853,0.289,0.15,711688.48,0,27,-0.014609770383396281,1
647771.61,0.825,0.204,0.163,171739.34,2,17,-0.03298094533414142,1
968925.46,0.93,0.37,0.166,993938.45,0,30,-0.06894256500187146,1
503588.42,0.974,0.273,0.111,339048.56,0,25,0.04953040780401263,0
481792.59,1.117,0.364,0.08,200304.66,1,15,0.007572051869360608,0
473936.1,1.148,0.292,0.137,188506.35,1,29,-0.000994938547118407,1
234250.43,1.058,0.396,0.119,163103.47,1,21,0.03343935849695556,0
1001562.62,0.997,0.366,0.064,505720.32,0,6,-0.02785254451144381,1
859617.64,0.932,0.364,0.084,983422.51,0,20,-0.048858380234976684,1
321764.96,0.898,0.376,0.067,206707.38,0,12,0.08438491025342931,0
398079.42,1.162,0.27,0.105,249564.01,0,9,0.026430781807884718,0
982841.99,1.065,0.411,0.099,759469.81,0,18,-0.05840782184750093,1
1035527.5,0.899,0.394,0.116,445774.13,0,14,-0.017593791777771317,1
266929.01,0.901,0.348,0.204,146459.37,0,13,0.0949843147689326,0
218745.5,0.98,0.406,0.148,212859.2,0,12,0.08336591924274617,0
783285.23,1.137,0.405,0.105,484678.04,0,22,-0.006648472224006774,1
271353.74,0.972,0.297,0.073,56150.11,0,24,0.05863032828339487,0
552511.3,1.082,0.356,0.056,215207.55,0,10,0.05376211678231335,0
931195.95,1.169,0.341,0.17,208358.94,0,15,-0.028740248045759142,1
443788.9,0.813,0.416,0.109,505933.06,0,32,0.04721541508268923,0
344749.52,1.132,0.356,0.06,68859.81,0,12,0.04131667975301989,0
477065.31,1.068,0.343,0.136,383084.71,0,30,0.06340232288402425,0
745474.8,1.135,0.302,0.11,568213.73,0,35,-0.012410575776799937,1
640220.02,0.959,0.348,0.049,196197.99,0,13,0.04238446709943611,0
540603.8,1.108,0.382,0.14,250348.57,0,10,0.05326835793841922,0
693369.84,0.964,0.295,0.138,548888.67,0,25,0.017830997182479713,0
605455.22,0.864,0.313,0.099,394136.98,0,32,0.05453178622633337,0
537914.62,1.086,0.359,0.109,260456.92,0,22,0.058386178194851035,0
420868.81,1.118,0.292,0.0,297383.99,0,26,0.009291417701778548,0
972906.76,1.184,0.402,0.133,522733.58,0,24,-0.05147434719702659,1
453342.36,0.988,0.378,0.113,191091.42,0,12,0.07508213606225833,0
405820.62,1.14,0.368,0.162,443345.83,0,36,0.03521355199124043,0
534738.39,1.079,0.256,0.079,169579.64,0,7,0.026405753285188238,0
782828.28,0.833,0.326,0.046,427353.19,0,33,0.014746420377834024,0
989812.03,1.167,0.283,0.127,561909.77,0,26,-0.052091763715938044,1
341471.31,1.107,0.347,0.155,333067.15,0,16,0.05891428854423775,0
326400.29,1.187,0.305,0.066,220579.21,0,6,0.033206483299598966,0
292515.78,0.853,0.291,0.195,88945.45,0,19,0.07665003617473454,0
611195.08,1.034,0.414,0.109,508902.44,0,24,0.03125583565262702,0
1019644.12,0.922,0.346,0.032,1037945.3,0,32,-0.0955696818345454,1
461931.65,0.905,0.321,0.171,88001.83,0,35,0.06704210527507992,0
622198.02,1.032,0.374,0.135,660738.98,0,26,0.009638696434539629,0
952616.85,1.149,0.345,0.088,538849.31,0,31,-0.037148222834113453,1
391219.79,1.132,0.331,0.036,230282.1,0,31,0.03624600330797323,0
802069.52,0.912,0.328,0.02,497599.37,0,31,-0.015370154743893139,1
540104.81,1.133,0.331,0.103,145937.84,0,35,0.04287703990804692,0
458624.29,1.12,0.292,0.055,444142.69,0,34,0.024160648011696817,0
963081.6,1.194,0.384,0.013,259676.15,0,20,-0.05643119611302705,1
473360.12,0.843,0.392,0.143,412257.66,0,36,0.07123310194074317,0
316816.34,1.082,0.413,0.106,159080.04,0,13,0.0633201275231754,0
683546.55,0.871,0.387,0.116,626621.39,0,23,0.013934381270568785,0
550112.97,1.164,0.291,0.077,151893.59,0,29,0.02369970354527018,0
899307.63,1.107,0.373,0.032,1054681.53,0,24,-0.09666164614585537,1
997006.76,0.883,0.433,0.092,183829.96,0,6,-0.003440393352633797,1
429809.59,1.018,0.475,0.09,484544.25,0,19,0.03041080647276806,0
369761.37,0.989,0.346,0.097,270154.19,0,28,0.07725538513295616,0
517736.87,0.961,0.403,0.157,108307.54,0,35,0.054830866463571715,0
335750.25,0.925,0.369,0.067,92148.93,1,16,0.03437159280121638,0
415587.42,1.006,0.378,0.155,348656.31,0,34,0.06920957929152749,0
462629.22,0.836,0.32,0.212,428660.89,0,9,0.05761483453227989,0
850280.61,1.125,0.298,0.082,320978.44,0,34,-0.005078246794883334,1
350841.26,1.037,0.222,0.118,83662.58,1,20,0.0006024798622611405,0
896907.46,1.068,0.395,0.039,953648.6,0,27,-0.08380918581667152,1
482260.63,1.186,0.331,0.085,529521.02,0,34,0.020775488844713252,0
457480.93,0.95,0.324,0.099,267386.32,0,17,0.07569937157691908,0
754708.5,0.896,0.291,0.199,629415.96,0,14,-0.014961653657834972,1
656322.24,1.097,0.302,0.117,520671.45,0,29,0.013491531728912931,0
294241.96,1.035,0.354,0.109,331338.93,0,12,0.06608537845555995,0
451600.62,0.837,0.412,0.072,242490.87,0,15,0.0838528748133166,0
670203.41,0.833,0.439,0.146,245345.49,0,25,0.05601993542139416,0
245907.92,0.829,0.353,0.044,289693.1,0,13,0.06848691768106863,0
600778.07,0.82,0.35,0.037,139324.78,0,17,0.043184422514128795,0
519262.33,1.027,0.34,0.078,499831.83,0,34,0.05346756960469945,0
384393.32,1.177,0.315,0.09,163670.86,1,32,0.006478128411248729,0
830432.37,1.111,0.319,0.106,268861.93,0,29,0.0022834232066187843,0
477525.39,1.058,0.21,0.124,531203.03,0,26,0.006821669919729101,0
579805.38,1.04,0.386,0.136,320863.65,0,27,0.05858484725190416,0
809300.0,1.16,0.351,0.089,615316.3,0,8,-0.0275418149045904,1
769838.73,1.15,0.423,0.155,732650.54,0,28,-0.04544873596839705,1
982010.73,1.016,0.328,0.071,952418.14,0,28,-0.07175354318478899,1
492706.71,1.01,0.372,0.078,242903.43,0,18,0.07121204757410338,0
933550.84,0.841,0.303,0.162,230993.45,0,35,0.0028095480123020433,0
662288.75,1.142,0.346,0.088,711051.86,1,34,-0.06294598387501726,1
407663.93,1.182,0.411,0.031,263532.21,0,21,0.01937186860576312,0
580300.3,0.838,0.337,0.049,418353.84,1,25,-0.0023223977212418756,1
363083.52,1.119,0.31,0.129,321329.69,0,36,0.050053428434757685,0
422564.53,1.074,0.378,0.107,449344.21,0,29,0.04173361953886423,0
382285.27,0.944,0.372,0.132,303608.54,0,8,0.07534034713778037,0
587522.99,1.099,0.348,0.195,473337.92,0,22,0.028751342119719747,0
398488.2,0.947,0.334,0.108,213153.47,0,36,0.08055595872182852,0
392539.74,0.992,0.398,0.131,337961.65,0,36,0.07023339151413599,0
1039414.45,0.835,0.353,0.121,1189414.64,0,16,-0.07737123017640168,1
570107.1,0.887,0.287,0.069,375746.08,0,25,0.045226843109236414,0
402289.6,1.088,0.38,0.065,171632.2,0,26,0.05806962855940079,0
951349.01,1.041,0.337,0.128,1113541.96,0,8,-0.07408988860168919,1
591323.3,1.12,0.296,0.154,332165.04,0,25,0.033220283844840104,0
447647.91,1.137,0.319,0.15,584076.77,0,23,0.009187108053815063,0
480627.31,1.085,0.359,0.137,305445.98,0,10,0.060495812286179285,0
509148.79,0.874,0.372,0.067,626061.17,1,19,-0.023865753791358024,1
646076.65,1.175,0.387,0.0,650096.78,0,20,-0.05082222254759672,1
444339.8,1.048,0.347,0.01,226638.74,0,26,0.038049390793356785,0
512296.3,1.055,0.343,0.091,484044.47,0,16,0.05586737338413317,0
573003.41,0.844,0.302,0.152,343012.69,0,12,0.06256428767543909,0
625419.44,1.154,0.29,0.152,613022.53,0,26,-0.00985357507552076,1
1028349.63,1.051,0.332,0.191,770183.96,0,24,-0.06787851156192759,1
541989.45,1.173,0.339,0.158,591914.77,0,7,0.011063238628386984,0
475342.79,1.078,0.371,0.187,367430.27,0,12,0.0500754488017674,0
638620.92,1.117,0.421,0.008,391720.47,0,21,0.003344881963874391,0
706974.58,0.92,0.275,0.111,337150.26,0,36,0.03161260651008668,0
737319.61,1.18,0.292,0.101,684252.03,0,35,-0.030506103085536695,1
385454.61,0.969,0.353,0.199,268225.48,1,15,0.0404630096125993,0
411402.4,0.834,0.318,0.105,443383.72,0,34,0.06436174742078993,0
815057.59,1.127,0.404,0.117,851164.39,0,26,-0.05629797412394699,1
490961.59,0.903,0.314,0.062,366315.96,1,8,0.00983699646662306,0
726838.38,1.006,0.416,0.117,207199.1,1,7,-0.01967850105824931,1
765188.55,1.178,0.372,0.154,432782.08,1,22,-0.04006156990659149,1
532270.27,0.998,0.306,0.119,477335.41,0,28,0.0513410223035734,0
331040.4,1.131,0.367,0.187,151724.79,0,23,0.054456602593822234,0
171210.32,0.999,0.329,0.139,164619.07,0,24,0.0824452567894467,0
1031829.76,0.915,0.366,0.029,211013.0,0,31,-0.01927306562236908,1
319704.98,0.916,0.385,0.054,124259.17,0,11,0.07817900615903794,0
569989.97,1.02,0.326,0.152,655775.83,0,14,0.01448634037694374,0
562313.3,0.902,0.328,0.168,581994.9,0,14,0.03624336400476591,0
618441.73,1.022,0.295,0.157,492200.21,0,31,0.030242328131969254,0
566508.92,1.123,0.277,0.111,626554.29,0,19,-0.010371045506611498,1
411754.66,1.052,0.431,0.18,222374.73,0,8,0.06839876028617742,0
410902.06,0.948,0.367,0.089,144132.43,0,9,0.07870068766851623,0
696180.87,1.089,0.347,0.1,189523.52,1,28,-0.020233241210533603,1
412288.76,0.862,0.381,0.111,98850.97,0,11,0.08472345323360142,0
432340.46,0.967,0.314,0.051,305824.47,0,32,0.05561519499642309,0
1008176.09,1.005,0.314,0.085,249666.62,0,35,-0.009242373599823495,1
953735.53,1.167,0.366,0.059,1107671.78,0,20,-0.09329633129700377,1
398377.08,1.067,0.446,0.061,189112.44,0,27,0.05346523788602653,0
331505.34,0.909,0.326,0.119,71395.67,0,24,0.08427196595701025,0
711268.93,0.995,0.448,0.111,663683.24,0,9,-0.010277393028368498,1
382329.86,1.161,0.386,0.051,363480.84,0,12,0.03127402984015537,0
687308.25,1.085,0.308,0.087,768055.24,0,27,-0.020409268216961984,1
397053.97,0.853,0.39,0.059,113065.01,0,21,0.0800230117831422,0
863252.37,0.912,0.409,0.064,457865.92,0,18,0.00027123237788651,0
510600.19,1.011,0.403,0.119,249057.4,0,18,0.06885763487221241,0
453875.13,0.814,0.318,0.098,242114.42,0,30,0.08996439749126928,0
659316.37,1.17,0.373,0.059,533755.61,0,26,-0.002055001896772324,1
347909.22,1.167,0.29,0.121,88888.34,0,30,0.030957625826461332,0
298586.06,0.901,0.413,0.15,132769.1,0,33,0.09377869644334202,0
268890.63,0.958,0.232,0.09,239376.02,1,14,0.004472484467601179,0
507395.07,0.926,0.359,0.0,107856.87,0,18,0.040091606725533024,0
628185.62,0.902,0.356,0.127,480950.29,0,21,0.04914061787381674,0
539817.71,0.896,0.33,0.0,435465.09,0,29,0.030012902679229958,0
302778.46,0.923,0.293,0.011,175234.18,0,30,0.04864026469794469,0
870246.2,1.066,0.341,0.159,811129.31,0,21,-0.04530526168615934,1
639996.54,1.009,0.397,0.128,555011.06,0,27,0.024864460169749525,0
637419.45,1.059,0.48,0.087,778241.41,0,17,-0.028750639870577133,1
324438.01,1.143,0.359,0.083,332960.27,0,7,0.04737467168533982,0
458380.8,1.011,0.479,0.091,555768.47,0,27,0.022249413870605195,0
456937.24,1.165,0.391,0.075,530367.51,0,29,0.010820211260056056,0
450475.18,0.893,0.329,0.058,529039.88,0,33,0.042887083509263735,0
467535.28,0.943,0.403,0.137,304265.05,0,31,0.07188982306720304,0
294303.03,0.803,0.376,0.173,263174.32,0,20,0.0926410912042217,0
415730.47,0.934,0.348,0.158,143067.85,0,7,0.07719715139026762,0
847044.34,1.057,0.39,0.09,748619.1,1,21,-0.08285668886937747,1
696822.26,0.892,0.367,0.157,741698.12,0,7,-0.00380325174406948,1
698702.7,0.889,0.361,0.194,548342.15,0,28,0.020028690585663922,0
426214.27,0.9,0.245,0.125,197098.37,0,18,0.053988727061932584,0
498797.72,1.074,0.308,0.151,429423.33,0,20,0.04423672710699167,0
825194.93,1.075,0.29,0.134,670166.69,0,25,-0.031990276740965884,1
768407.14,1.08,0.359,0.158,667972.43,0,36,-0.015632674167744165,1
340542.55,1.178,0.261,0.132,125610.13,0,19,0.02520790388893479,0
540791.51,0.981,0.277,0.069,339371.6,0,20,0.04317130030373928,0
274435.33,1.134,0.304,0.139,166768.64,0,9,0.0564777701123248,0
978479.64,0.933,0.305,0.044,557168.52,0,31,-0.03847590570527659,1
426055.86,1.031,0.397,0.041,103364.85,0,10,0.0408999372728297,0
653459.5,0.912,0.349,0.018,316028.65,0,19,0.03366629623643436,0
495601.26,1.025,0.344,0.109,381948.6,0,17,0.07034394547130685,0
357612.85,0.92,0.286,0.071,144654.82,0,22,0.061032454175477424,0
644581.69,1.103,0.325,0.079,246682.56,0,14,0.03593266046400079,0
962669.3,0.997,0.385,0.084,953132.66,0,35,-0.0666303945137906,1
497426.9,0.955,0.457,0.121,324379.85,0,26,0.06459498487244575,0
1047889.39,0.885,0.364,0.171,541286.2,0,35,-0.03500543361415376,1
482749.45,1.176,0.326,0.047,135893.22,0,10,0.02670380628659541,0
513909.14,1.031,0.262,0.046,564099.7,0,20,-0.0031747670218944535,1
414131.78,1.012,0.24,0.09,229740.93,2,26,-0.029943217025343527,1
646507.18,0.91,0.294,0.109,170582.27,0,20,0.046273691726322785,0
680041.06,0.868,0.319,0.193,215042.22,0,33,0.0431445830627053,0
356541.95,1.144,0.353,0.017,367944.42,0,23,0.019039043316381177,0
370114.81,0.982,0.354,0.134,341735.35,0,28,0.07554242444118309,0
861047.53,1.054,0.331,0.113,806550.51,0,9,-0.04270703519644381,1
448312.61,0.862,0.407,0.101,403425.53,0,36,0.07081576708870274,0
