avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,PD,anomaly_score,prob_high,prob_medium,prob_low,RuleBasedCreditScore,MLSignalBasedCreditScore,HybridCreditScore
245350.64,0.084,1.013,0.263,215704.17,1,61,0.9493423798148908,0.1250386161182727,0.9996933958823164,0.0001310769366922,0.0001755271809914,615,367,521
250524.31,0.068,0.991,0.179,115064.6,1,61,0.8771398961813206,0.1288218398768761,0.9874626769228706,0.0121941836312368,0.0003431394458924,619,300,483
236516.91,0.071,0.99,0.257,168227.74,0,55,0.8655724595376995,0.1658884654100922,1.0,0.0,0.0,620,307,492
249655.07,0.083,0.96,0.238,185051.31,0,43,0.7470346491441432,0.1587894235993991,0.9996397861255806,0.0003602138744194,0.0,620,317,512
122478.24,0.058,0.997,0.202,133484.56,0,41,0.6498423552191392,0.1518215071539015,0.9961952666398028,0.0038047333601973,0.0,595,327,495
216630.23,0.056,0.942,0.136,239905.19,0,62,0.5878083412423674,0.114266166733874,0.9657709237227124,0.0303644109676711,0.0038646653096165,624,354,523
188778.48,0.072,0.939,0.251,72019.29,0,30,0.5870530310188216,0.1673626848687642,0.984978089520602,0.0149171931272389,0.0001047173521594,699,320,526
202942.28,0.088,0.93,0.343,188877.94,1,66,0.9318986151456,0.1403398165921613,0.9867705624519708,0.0114956102148943,0.0017338273331346,618,311,462
198145.85,0.095,0.986,0.232,138384.92,0,49,0.7822736702917673,0.1653308807521248,0.9990094838084184,0.0009905161915816,0.0,633,300,476
124330.42,0.099,1.028,0.214,30236.96,0,38,0.7333253192140049,0.1369557903534538,0.9939461469800016,0.0057061427523947,0.0003477102676039,555,330,454
122662.1,0.065,0.926,0.156,41698.48,1,54,0.5720270219231457,0.1160943059863025,0.9533035543410712,0.0450384664701938,0.0016579791887348,588,301,446
140855.9,0.051,1.007,0.286,73783.34,0,46,0.8422133662715489,0.1558769417196254,0.9994231791765742,0.0005768208234257,0.0,589,300,476
248224.53,0.09,1.055,0.284,298306.34,0,62,0.9564497653183665,0.1074236706402215,0.996712111871913,0.0010492048825064,0.0022386832455804,692,300,542
260429.94,0.062,0.928,0.303,285745.1,0,40,0.7756069474615892,0.1209016380158556,0.9868370157067424,0.0124322872622326,0.000730697031025,649,356,525
177940.4,0.094,1.062,0.274,55237.94,0,32,0.8800109897799726,0.1492558260890526,1.0,0.0,0.0,679,337,559
247064.97,0.099,1.056,0.36,195363.42,0,53,0.971174803347296,0.1286760935512103,0.9956584021469426,0.0033552206729212,0.000986377180136,631,320,486
246778.51,0.062,1.012,0.234,122807.37,0,28,0.7759656941129466,0.1556897032017828,0.9992367436765482,0.0007632563234518,0.0,681,322,540
121199.16,0.055,0.974,0.256,119927.85,1,36,0.7743820964383714,0.1440527008255669,0.9970764794294192,0.0029235205705808,0.0,562,304,456
246319.14,0.057,0.92,0.211,61323.37,0,46,0.6102177172219052,0.1502759722269471,0.9837040962818792,0.016198258859491,9.764485862981436e-05,673,300,521
170168.04,0.086,1.043,0.323,62822.65,0,27,0.8840940088081626,0.1523649408867201,0.9967458283778932,0.0029816580802198,0.0002725135418869,615,300,503
222486.51,0.062,0.976,0.133,73736.27,0,58,0.6553587700596369,0.1365411626838669,0.9743024040415338,0.0222718961626452,0.0034256997958211,693,300,531
121441.07,0.09,0.872,0.238,46791.55,2,53,0.7097465616805719,0.1150480070286114,0.95611656254653,0.0367479566743092,0.0071354807791608,409,351,383
228086.56,0.09,1.024,0.33,232670.79,0,62,0.9545405929398774,0.1327828847202033,0.9978341446428506,0.0021273803319872,3.8475025162130544e-05,627,349,511
125323.23,0.063,0.957,0.294,136784.83,0,52,0.778533167690837,0.1607659457735541,0.99834413431923,0.001618113866155,3.775181461488509e-05,581,361,477
254946.7,0.085,0.972,0.261,246342.72,0,43,0.8091691296726996,0.1340294509831519,0.9997617145319756,0.0002382854680244,0.0,689,300,533
244808.61,0.088,1.03,0.248,268893.15,1,61,0.9523933720772508,0.1076161203669448,0.9995560614019708,0.0002684114170377,0.0001755271809914,621,300,482
199191.85,0.069,0.939,0.265,84729.69,0,61,0.7928824472835146,0.1692274536304926,0.996352855615888,0.0036471443841122,0.0,609,312,494
121370.99,0.098,1.001,0.28,86816.12,0,42,0.7965938687993467,0.1654398303051346,0.995563395250657,0.0040888944817391,0.0003477102676039,537,322,456
123309.47,0.094,1.021,0.207,78832.09,0,59,0.8059887748130882,0.1541983368054247,0.99907786256851,0.0008843856168752,3.775181461488509e-05,594,300,475
224535.57,0.075,0.99,0.267,194035.6,0,37,0.805356179287562,0.1586013352062696,1.0,0.0,0.0,644,300,503
208019.19,0.074,1.015,0.291,96179.27,1,61,0.95443963331969,0.1517519656682361,0.9976927706945672,0.0021317021244413,0.0001755271809914,588,346,487
142367.97,0.072,0.926,0.168,82722.12,0,33,0.346491215895404,0.1541218411379448,0.2591331993666714,0.6722551258400395,0.0686116747932886,613,315,489
173212.68,0.056,1.024,0.31,68387.38,0,51,0.912874754034922,0.1502887811518126,0.9952653988575032,0.0044698253967118,0.000264775745785,608,300,466
241557.06,0.088,1.059,0.2,176688.71,0,72,0.9336470250086004,0.1359820193810473,0.993296633741712,0.005356841698841,0.0013465245594469,680,330,547
126702.23,0.088,0.977,0.259,141158.47,0,37,0.6882721384485216,0.1638156862384269,0.9980695056475531,0.0019304943524466,0.0,570,308,477
240816.37,0.057,0.996,0.244,64391.71,0,47,0.8353552165640009,0.154257023644702,0.9994964408010754,0.0005035591989246,0.0,714,300,538
122059.5,0.071,1.047,0.217,87076.27,0,25,0.7116266331725133,0.147643655590545,0.997745345209618,0.0022546547903819,0.0,583,329,493
191570.05,0.079,1.036,0.295,195783.07,0,44,0.9045273234452812,0.1484049559512285,1.0,0.0,0.0,699,318,553
146238.56,0.059,0.963,0.262,131346.82,0,34,0.6584689276060203,0.1645130978482432,0.9978327796821128,0.0021672203178872,0.0,611,321,482
116966.51,0.099,0.999,0.278,93964.37,0,35,0.7539363958460654,0.1651785999388801,0.994535630036782,0.0051166596956139,0.0003477102676039,557,316,466
249235.1,0.06,0.937,0.31,209322.78,0,56,0.8563666486774051,0.1393988063492424,0.9877293038929196,0.0111881616556544,0.001082534451426,649,300,512
165578.44,0.097,1.022,0.28,80465.97,0,24,0.7882377964174879,0.1677834078838221,0.9978187433805557,0.0018335463518404,0.0003477102676039,633,300,493
180243.43,0.092,1.027,0.304,129404.81,0,43,0.8955041114901837,0.1618407402938744,0.999910162163593,0.0,8.983783640696117e-05,642,300,520
206335.58,0.099,1.034,0.271,209601.33,0,39,0.8748889911073268,0.1399551504777726,0.9965249743230674,0.0031273154093287,0.0003477102676039,670,300,511
243260.07,0.093,1.025,0.206,51298.56,0,71,0.9072685601556298,0.1470917326019253,0.9954780171085996,0.0036844434841553,0.0008375394072448,682,308,536
248992.42,0.053,0.924,0.27,47002.98,0,57,0.787823625999661,0.1515099775685814,0.9891950610064062,0.0107776341013974,2.7304892196347985e-05,626,300,485
163041.93,0.087,1.052,0.257,40631.59,0,38,0.8612895187807076,0.1457917252219567,0.9996574653549976,0.0003425346450022,0.0,663,367,553
240479.58,0.077,0.964,0.199,176071.42,0,31,0.6064976992255697,0.1527768125450137,0.9958975106245164,0.0041024893754833,0.0,702,300,539
183222.36,0.084,1.085,0.236,161336.26,1,62,0.9645189253016738,0.1270978246160224,0.9980502907613802,0.0011984677205164,0.0007512415181034,657,300,506
234192.47,0.06,0.944,0.223,206923.49,0,26,0.5619378842072975,0.1402076180436831,0.9763824639362504,0.0229801688541709,0.0006373672095789,657,357,524
197957.32,0.077,0.961,0.22,146574.97,1,36,0.7480420448699027,0.1498255703717095,0.9971625110234738,0.0022617746394141,0.0005757143371119,617,300,500
187126.96,0.091,0.951,0.26,214323.51,0,61,0.8003492045248121,0.1472358245378432,1.0,0.0,0.0,724,300,562
234877.25,0.066,1.089,0.182,106189.07,0,69,0.9387355930832936,0.1301914817271764,0.9929461405616196,0.0070538594383803,0.0,676,333,562
242333.72,0.079,0.94,0.331,164939.45,1,37,0.8828805472409361,0.1453362858879931,0.990429733504378,0.0088668743567931,0.0007033921388287,546,300,432
258412.91,0.074,1.046,0.208,76663.01,1,65,0.9524702760861344,0.1210092152873811,0.9980502907613802,0.0011984677205164,0.0007512415181034,635,300,502
120872.73,0.077,1.011,0.23,97395.81,0,58,0.8131925689157793,0.161660111155509,0.9995188401705491,0.0004434080148357,3.775181461488509e-05,620,322,495
156421.73,0.091,1.037,0.25,164970.35,0,24,0.7667593133425035,0.155618103037225,0.9986152275612584,0.0013847724387415,0.0,638,300,533
123792.73,0.078,0.952,0.188,49780.36,0,42,0.501149913697477,0.1501235929426215,0.9356356850995016,0.062807093587976,0.0015572213125224,554,300,473
133258.21,0.077,0.964,0.225,42768.94,0,48,0.6604353837762935,0.1495339991112247,0.9974302593583506,0.0025697406416493,0.0,593,333,487
141809.06,0.067,1.001,0.225,42317.28,0,41,0.720178730477298,0.1478738912784703,0.9995605136569198,0.0004394863430802,0.0,549,325,453
253697.75,0.054,0.924,0.324,95276.68,0,56,0.8549936172336284,0.1569749520083263,0.9858555319070854,0.0132388331525115,0.0009056349404031,558,300,457
238866.36,0.092,1.058,0.219,138400.6,0,51,0.902668284337115,0.1407181587151918,0.9997570142027692,0.0002429857972307,0.0,695,300,548
198513.81,0.051,1.089,0.341,126168.4,0,25,0.9420645317052694,0.1288259735793407,0.9973978331002566,0.0015644269083625,0.0010377399913809,591,338,511
246911.14,0.086,0.977,0.26,114137.94,0,65,0.8856026002266568,0.1669666292472638,1.0,0.0,0.0,693,300,530
125453.62,0.058,1.023,0.351,96304.71,0,59,0.9375204520127932,0.1468730808980515,0.9993582466691836,0.0005577886949371,8.396463587898092e-05,562,310,463
171277.25,0.074,1.068,0.095,127417.17,1,27,0.7103164111330807,0.0967775124275829,0.9780852544098254,0.0203218231082509,0.0015929224819235,594,300,477
155728.45,0.08,1.027,0.291,32392.94,0,27,0.8186335610007094,0.1484709784328984,0.999560221099544,0.0004397789004561,0.0,671,318,542
188732.15,0.073,1.035,0.328,143502.76,0,46,0.9285947116629408,0.1575114569556735,0.998152037132116,0.0013549247998312,0.0004930380680527,613,308,510
180773.99,0.058,0.957,0.338,63923.67,0,33,0.7964840155569695,0.1484451599263131,0.9970541326248784,0.0019081273837408,0.0010377399913809,685,300,532
119581.7,0.059,1.004,0.336,81816.53,0,41,0.8644680001630917,0.1465485367389102,0.9972276780059396,0.0027261091727961,4.621282126409584e-05,558,300,458
145598.15,0.052,0.97,0.264,147942.6,0,24,0.6192653049996435,0.158377534044768,0.996243145530196,0.0037568544698037,0.0,530,300,420
159708.43,0.059,1.011,0.273,79476.19,0,27,0.7650952069776269,0.1606111307861336,0.9994613349547856,0.0005386650452143,0.0,675,300,523
162020.68,0.087,0.981,0.255,132352.37,0,69,0.8585128390440744,0.1712452570992466,0.9996574653549976,0.0003425346450022,0.0,706,319,537
258958.77,0.076,0.952,0.278,181598.83,0,53,0.8378725414094983,0.1583667392944998,1.0,0.0,0.0,650,305,506
198960.84,0.089,1.004,0.248,71596.83,0,47,0.8289011529314695,0.1660559636123999,1.0,0.0,0.0,646,300,526
259898.85,0.053,0.959,0.27,234870.43,2,51,0.9375294654151944,0.0738016863308009,0.9903612023867998,0.0078307405534988,0.0018080570597013,505,300,420
169150.99,0.069,1.058,0.277,108776.7,0,69,0.9488638961189858,0.1540660419425973,0.9996574653549976,0.0003425346450022,0.0,686,336,545
237938.67,0.058,0.826,0.217,134287.53,0,48,0.3598426153709388,0.1634545883846557,0.238760757464999,0.6849888266448989,0.076250415890102,710,306,529
120580.02,0.081,1.041,0.352,84804.26,0,48,0.931727339567396,0.1452633243993896,0.9975068712723908,0.0024469159063448,4.621282126409584e-05,551,300,458
187744.73,0.061,1.023,0.267,188807.44,0,46,0.8688754883237676,0.151346131157935,0.999889715481181,0.000110284518819,0.0,636,349,517
193811.36,0.082,0.953,0.267,162543.14,0,50,0.7698592885644544,0.1678821622487747,1.0,0.0,0.0,671,314,520
225437.35,0.071,1.057,0.143,278540.06,0,29,0.7136231064749736,0.0924927180318919,0.9739660330827974,0.0203239015469,0.0057100653703026,676,328,500
222427.47,0.057,1.025,0.258,175510.85,0,63,0.9193186496731692,0.1557552767456905,0.999888383085762,0.000111616914238,0.0,710,345,585
174663.52,0.072,0.995,0.299,186545.42,0,50,0.8693530300356614,0.1570268301346358,1.0,0.0,0.0,697,300,542
142689.64,0.058,0.971,0.335,51862.16,0,30,0.7795553416640115,0.1465726647093945,0.9960030035642884,0.0039507836144471,4.621282126409584e-05,532,300,441
125453.01,0.062,0.985,0.203,92365.03,0,49,0.6709964246209114,0.1568809538216799,0.997089527390842,0.002910472609158,0.0,576,300,477
226880.99,0.067,0.948,0.325,234433.51,1,43,0.8962733643446329,0.1209317492078145,0.9927671957712724,0.0066523227961599,0.0005804814325677,575,336,484
127776.25,0.054,0.978,0.209,143148.5,0,37,0.5922893477173231,0.1505666601273001,0.992957555621187,0.007042444378813,0.0,608,364,510
153354.23,0.055,1.004,0.226,152623.72,0,49,0.7773113253475761,0.1571893886628813,0.9997510486054164,0.0002489513945835,0.0,618,344,520
123650.16,0.053,1.039,0.205,61820.33,1,53,0.8818192997490273,0.1258223048352803,0.9961576306860516,0.0032289031622213,0.0006134661517268,571,300,496
115462.5,0.094,1.053,0.319,125408.2,0,35,0.8907948601455403,0.1479328700504429,0.9965822600962836,0.0029683268508062,0.0004494130529099,540,300,452
240090.74,0.069,0.961,0.251,299988.15,0,68,0.862177490640871,0.124978118223297,0.996712111871913,0.0010492048825064,0.0022386832455804,664,300,511
205145.34,0.055,1.043,0.195,93454.11,0,26,0.7384216474088616,0.1483886376426021,0.9950052322632966,0.0042493097534381,0.0007454579832653,741,300,548
203070.46,0.068,1.028,0.271,128067.28,3,32,0.965449898062969,0.0578378686924996,0.9889450272847709,0.0092469156555278,0.0018080570597013,481,310,419
215081.78,0.096,1.019,0.253,86526.1,0,28,0.7952954123435346,0.1614012516740058,0.9988133534082064,0.0011866465917936,0.0,735,300,543
120261.1,0.075,0.979,0.292,100139.14,0,25,0.6804644169236688,0.1680194806029914,0.996866551220044,0.0031334487799558,0.0,598,300,471
149084.78,0.091,1.007,0.194,130092.13,0,68,0.8168257222466384,0.1545663609971642,1.0,0.0,0.0,618,358,507
161766.05,0.052,1.025,0.304,69228.78,0,72,0.9437648950666576,0.1527856644622354,0.9866225135574522,0.0089598145033036,0.0044176719392441,642,300,510
143519.13,0.073,0.995,0.275,99221.67,0,54,0.8407081382753695,0.1716750522914877,0.9997361997023468,0.0002638002976531,0.0,552,316,463
200082.39,0.089,0.997,0.231,133393.18,1,37,0.8373454409308698,0.1530871421690646,0.99775683525732,0.0016674504055678,0.0005757143371119,659,300,530
254345.38,0.064,0.994,0.268,95061.65,0,69,0.920678649766771,0.1641626517874029,0.999889715481181,0.000110284518819,0.0,631,336,507
125940.65,0.098,0.918,0.311,77623.34,0,62,0.7719897127128054,0.1701169225908378,0.9849436336358918,0.0137862915377185,0.0012700748263896,601,371,506
254882.76,0.083,1.092,0.311,151682.83,0,29,0.9480399235816982,0.1412127903091078,0.998152037132116,0.0013549247998312,0.0004930380680527,609,314,483
205142.41,0.069,1.097,0.224,232131.68,0,41,0.910382385250933,0.1204008699959643,1.0,0.0,0.0,703,300,545
197726.27,0.057,0.938,0.149,157224.97,1,39,0.5700173384073212,0.1273918308960722,0.9572285342583774,0.0407301048233203,0.0020413609183019,623,334,510
179200.11,0.059,0.948,0.263,81474.48,0,46,0.7205484034773254,0.1621846388556589,0.9992144108806654,0.0007855891193346,0.0,668,300,533
241149.45,0.065,0.881,0.181,137629.33,0,28,0.3169755751771735,0.15441517267646,0.247157139322534,0.6831703326656222,0.0696725280118436,702,320,526
161538.14,0.079,0.947,0.289,60397.46,0,31,0.6656668856151027,0.1682656803121693,0.9976389428826744,0.0022563397651662,0.0001047173521594,657,300,523
212736.51,0.094,0.92,0.282,86102.23,0,56,0.767118339296995,0.1719445889811901,0.99110480029435,0.0085680531823783,0.0003271465232712,690,300,525
191585.89,0.079,1.101,0.257,101661.09,0,56,0.9523417735746844,0.1520964904109124,1.0,0.0,0.0,670,341,533
199575.06,0.077,1.068,0.257,97317.49,0,64,0.9456690218800904,0.1569751876834159,1.0,0.0,0.0,684,301,535
250615.38,0.095,0.984,0.17,248870.24,0,66,0.8002160811519041,0.121461524651098,0.984004858793329,0.0132295986119009,0.0027655425947703,722,347,570
181657.09,0.054,0.969,0.232,188767.75,0,59,0.7822208978542088,0.1505652171877788,0.9997510486054164,0.0002489513945835,0.0,684,300,502
160481.13,0.093,1.044,0.329,56036.83,1,45,0.956326513237458,0.1409262635745803,0.9954099817465012,0.0045438054322345,4.621282126409584e-05,630,315,501
153360.81,0.065,1.018,0.334,40897.62,1,37,0.9298466357926464,0.1255857069427806,0.9951140633057072,0.0048397238730284,4.621282126409584e-05,568,325,467
118761.45,0.078,1.042,0.18,83075.55,0,50,0.7641182255195835,0.1400292991865328,0.9836260006758958,0.0163739993241044,0.0,562,300,452
238545.65,0.068,0.992,0.208,73266.61,0,35,0.7181816033830165,0.1557096023733237,0.9997617145319756,0.0002382854680244,0.0,627,300,515
190793.69,0.089,0.862,0.235,199534.18,0,26,0.31382784639767,0.1623810419179912,0.245031312786467,0.6786961041244194,0.0762725830891134,619,302,485
124811.16,0.051,1.004,0.16,91441.76,0,51,0.6481029139727995,0.1413232102965126,0.9711557822804752,0.026357339502162,0.0024868782173626,546,300,447
182628.64,0.063,0.966,0.192,39442.83,0,47,0.6411614185005093,0.1414227310784636,0.9941398179809382,0.0051147240357965,0.0007454579832653,674,300,531
181459.92,0.054,0.918,0.182,199342.28,1,42,0.5861586850551398,0.1238479839613168,0.9597864547931972,0.039333795388485,0.0008797498183177,550,301,473
262153.86,0.08,1.025,0.251,240446.69,0,30,0.8400726951816133,0.131769852934375,0.9968537986412864,0.002430138203722,0.0007160631549914,648,300,492
180806.71,0.059,0.994,0.2,186456.09,0,40,0.6861310545353213,0.1506725172548744,0.9988209253142551,0.0011790746857447,0.0,612,300,482
204092.46,0.073,0.978,0.288,73199.89,0,51,0.8520402455647677,0.1686373680833341,1.0,0.0,0.0,641,300,525
249995.66,0.064,1.078,0.37,146935.16,0,44,0.9742432177196964,0.1256764722148703,0.9945994830681146,0.0043627769405046,0.0010377399913809,636,300,511
252061.4,0.095,1.003,0.231,202551.54,0,53,0.8580440658388983,0.1463442843858601,1.0,0.0,0.0,640,342,506
256500.78,0.057,0.938,0.205,68886.06,0,27,0.535465419283841,0.1448716315254573,0.951503550792532,0.0482090958584396,0.0002873533490288,636,300,489
132631.77,0.066,0.905,0.238,114406.39,0,67,0.6443858735120674,0.1682428597417455,0.9734761447034564,0.0262497976809834,0.0002740576155598,618,352,500
238447.65,0.09,1.057,0.247,55165.35,0,26,0.8571154241311019,0.1457379255098657,0.999803869599788,0.000196130400212,0.0,655,303,518
145542.5,0.084,0.975,0.179,146481.8,0,33,0.5112636091642513,0.1518402217341087,0.9351462432707612,0.0637983877482246,0.0010553689810145,603,317,504
244732.97,0.054,0.984,0.275,267470.22,0,69,0.913409730166499,0.1277268142549414,0.9996137141250708,0.0003862858749291,0.0,733,300,570
261415.72,0.054,1.03,0.248,78380.49,0,68,0.9370147107738348,0.1450449867805912,0.9967178291445736,0.0025661077004347,0.0007160631549914,610,359,505
253349.21,0.061,1.033,0.195,260201.55,0,32,0.7827338751878065,0.1174955843481401,0.9964761014542438,0.0027784405624909,0.0007454579832653,668,315,508
176848.02,0.079,1.019,0.131,199713.13,0,50,0.6733048915617099,0.1226066992113309,0.9777109153778046,0.0187408355046016,0.003548249117594,679,300,532
169702.87,0.096,1.028,0.179,36165.74,0,40,0.7209753404465492,0.1344917977414248,0.9840113053783496,0.015243236638385,0.0007454579832653,611,340,514
143816.74,0.05,1.002,0.267,169898.83,0,46,0.8120942443692579,0.1540943473625925,0.9995790224614738,0.0004209775385261,0.0,622,300,499
227147.87,0.082,1.008,0.248,197453.37,1,41,0.8941336053651331,0.1328279292688718,0.9993999403782564,0.0006000596217436,0.0,610,325,485
251139.09,0.094,1.021,0.197,79374.27,1,29,0.8350610195369189,0.1316735590595095,0.9967485004618356,0.0029083600922718,0.0003431394458924,653,344,511
130329.64,0.054,1.076,0.195,94651.57,1,51,0.9111941458797068,0.1184310038167852,0.9966815696365662,0.0029752909175414,0.0003431394458924,559,319,478
239069.51,0.066,1.117,0.21,158104.81,0,43,0.9323879943108996,0.135211361247984,0.9997521247083208,0.0002478752916791,0.0,707,310,543
232506.61,0.057,1.075,0.309,189335.31,0,72,0.9768088761354604,0.1282064956246122,0.9832308612412324,0.0119560043839798,0.0048131343747879,668,300,509
227599.3,0.095,0.931,0.29,136879.05,0,47,0.7706454332062952,0.1685854517709604,0.9920481242700724,0.0076950691730896,0.0002568065568378,693,300,533
234302.5,0.087,1.031,0.282,82728.04,1,57,0.9590281032769256,0.1435523898714275,0.9976927706945672,0.0021317021244413,0.0001755271809914,595,300,478
114044.42,0.067,1.082,0.231,109251.14,0,50,0.8874622039423684,0.1420176281292307,0.9950920913929614,0.0018907142472892,0.0030171943597492,590,300,482
238822.67,0.051,1.042,0.266,213294.95,0,58,0.9331275070724374,0.1320256285705094,0.9998626655196544,0.0001373344803455,0.0,676,300,515
160785.76,0.071,1.027,0.241,99612.92,1,44,0.8906955028689373,0.1553270118307494,0.997633721672459,0.0017905639904288,0.0005757143371119,517,303,421
246227.27,0.068,1.061,0.271,106294.76,0,29,0.896512150311352,0.1482182721035003,0.9997814440636038,0.0002185559363962,0.0,667,324,540
158101.56,0.059,0.948,0.246,137133.67,1,56,0.8219488788829193,0.1497861349209364,0.9970440954034382,0.0022046630784583,0.0007512415181034,550,300,448
143385.1,0.063,0.983,0.329,164158.32,0,58,0.8908268445563808,0.1538729405204749,0.9996701441205552,0.0002836430581805,4.621282126409584e-05,573,309,458
221353.52,0.096,1.009,0.273,64870.18,0,27,0.8044014405909895,0.1602431821052365,0.999803869599788,0.000196130400212,0.0,680,310,537
173865.73,0.065,0.993,0.294,153140.9,0,33,0.7977756297702304,0.1639019838461352,1.0,0.0,0.0,702,300,524
194297.14,0.089,0.957,0.195,175452.95,0,61,0.715662048253704,0.1562528997816484,0.9977539016335376,0.0022460983664625,0.0,682,340,555
187421.91,0.091,0.933,0.17,131096.91,0,38,0.4464668819038346,0.1548495536550835,0.9011433395263808,0.0947620300802389,0.0040946303933802,641,313,495
240498.17,0.056,0.993,0.203,225425.42,0,36,0.7187739758967315,0.135586953919341,0.9960520218288722,0.0035090126573323,0.0004389655137954,637,300,509
252781.93,0.053,0.923,0.24,55038.28,0,56,0.7366265189213296,0.1516400075272492,0.9891950610064062,0.0107776341013974,2.7304892196347985e-05,689,300,538
228611.89,0.079,0.922,0.261,185492.02,0,27,0.5809316791639134,0.1635007981905466,0.9773321947517588,0.0224291920455048,0.0002386132027362,668,304,517
142009.39,0.071,0.993,0.234,135954.02,0,27,0.6360900082945303,0.1640729468429865,0.9974061658389102,0.0025938341610898,0.0,658,300,529
138020.68,0.065,1.036,0.214,103466.43,1,30,0.8176317619693143,0.1386247877104368,0.994044042504894,0.0053802431579939,0.0005757143371119,543,341,475
250990.22,0.052,0.967,0.234,142668.27,0,44,0.7616589599334582,0.153780355517988,0.9992324377669434,0.0007675622330565,0.0,640,300,503
226178.07,0.087,1.058,0.295,165416.2,0,65,0.9611360899517768,0.14803853109671,1.0,0.0,0.0,595,300,480
152613.23,0.06,1.002,0.389,125021.36,0,39,0.914870897699061,0.1443707029080757,0.9923802283405004,0.0075530728619264,6.66987975729503e-05,589,308,489
254126.12,0.079,1.049,0.39,81412.51,0,26,0.9528863046458624,0.1314542137468946,0.9911233267855444,0.0078184472467656,0.0010582259676897,611,305,501
260715.32,0.088,1.048,0.327,187021.03,1,26,0.953764233794067,0.1167725997831902,0.994428145412778,0.005482016750815,8.983783640696117e-05,515,300,422
234812.36,0.087,1.053,0.304,198533.77,0,35,0.9216577690082935,0.1363494065284415,0.9997971802657224,0.0001129818978708,8.983783640696117e-05,585,335,475
212282.1,0.05,0.944,0.182,138531.63,0,58,0.6578093098286322,0.1460208133786618,0.9819120491069112,0.0180879508930888,0.0,687,301,551
203191.8,0.057,0.999,0.271,60932.31,0,46,0.8469109364030178,0.1590028444957742,0.9994964408010754,0.0005035591989246,0.0,678,345,529
230533.8,0.08,0.99,0.243,174795.68,0,31,0.7458536988620798,0.1623868125794391,1.0,0.0,0.0,672,345,537
217071.91,0.058,1.044,0.223,142540.35,0,47,0.8700883460099444,0.1461707624465761,0.9994964408010754,0.0005035591989246,0.0,671,302,539
239053.95,0.062,0.987,0.252,113757.11,1,43,0.8835687519105316,0.1443283796353568,0.9995090769195784,0.0004909230804214,0.0,597,300,461
248130.74,0.099,0.964,0.234,211463.38,0,63,0.8349234344771976,0.1447705693857534,0.9966379562209382,0.0030143335114578,0.0003477102676039,676,312,531
118715.98,0.068,1.031,0.282,46800.46,0,34,0.8187430362423176,0.1488134808549068,0.9992048230098156,0.000795176990184,0.0,562,300,466
240746.2,0.063,0.999,0.21,188129.89,0,68,0.8723983425487342,0.1496014959028092,0.999889715481181,0.000110284518819,0.0,704,300,552
168297.12,0.091,1.017,0.331,187406.29,0,62,0.938358002606399,0.1477053002863161,0.999745104654148,0.0002086825245878,4.621282126409584e-05,694,300,536
254225.69,0.091,0.946,0.211,139418.29,0,48,0.697877963000364,0.1537790883649334,0.9987174031120462,0.0012825968879537,0.0,688,300,529
125389.14,0.056,0.889,0.272,67415.24,0,71,0.6857014836959185,0.1620325088419967,0.975646019142596,0.0229275060324978,0.0014264748249063,594,329,486
149802.05,0.063,0.961,0.256,32053.99,0,35,0.6507811435356908,0.1487338967431546,0.9979217166619612,0.0020216371570365,5.664618100219135e-05,586,329,487
182067.61,0.069,0.989,0.219,108561.93,1,49,0.8436574770534897,0.1500140260833424,0.9981139090818332,0.001310376581055,0.0005757143371119,585,300,476
125379.45,0.064,1.098,0.201,126210.07,0,54,0.895132883678973,0.1323670787418777,0.9988784120907996,0.0010838360945852,3.775181461488509e-05,592,300,473
255928.78,0.06,0.965,0.161,82701.81,0,44,0.6281625841820674,0.1372799059769527,0.968500258801804,0.02798874062016,0.0035110005780357,707,300,537
180299.17,0.082,1.07,0.325,166042.35,0,66,0.9690631245295364,0.1427785633378444,0.9964220366163068,0.003136288126885,0.0004416752568079,664,320,522
146452.71,0.057,1.067,0.301,95299.15,0,66,0.9552093480583118,0.1451555227083509,0.9998077768580236,0.000111616914238,8.060622773845717e-05,565,349,500
169212.57,0.073,0.999,0.209,110705.99,0,50,0.7570620347512206,0.1651507122168883,0.9994095900633184,0.0005904099366813,0.0,615,300,506
130650.52,0.07,0.924,0.212,108718.48,0,28,0.387665393313311,0.1643987223072514,0.2634055219878055,0.6701162559456126,0.0664782220665815,561,300,436
229110.9,0.079,1.051,0.285,153198.97,0,49,0.9324969809616808,0.1542505673375843,1.0,0.0,0.0,651,337,529
241546.45,0.061,0.964,0.265,47024.13,0,45,0.7995882925058876,0.1530719481422689,0.9993375967319056,0.0006624032680944,0.0,644,333,542
171615.24,0.083,0.947,0.23,111328.77,0,41,0.6186685761908159,0.168519010325576,0.9976862838304942,0.0023137161695058,0.0,657,300,521
176488.97,0.075,0.997,0.216,154235.56,0,27,0.6438215488983565,0.1623384217408972,0.998178383144538,0.0018216168554621,0.0,604,300,477
225105.96,0.088,0.907,0.21,87269.2,0,30,0.4436818227696891,0.163184741571233,0.900268667583716,0.0986672620988595,0.0010640703174246,674,300,543
231285.05,0.061,0.976,0.227,196550.78,0,27,0.6617382542793084,0.1479284345854362,0.9969751711925542,0.0025858632936505,0.0004389655137954,676,300,541
