avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,anomaly_score,anomalyFlag,pdLabel,PD
372798.94,1.106,0.397,0.107,359090.43,0,12,0.059400557281292676,0,0,0.0009803590176296
1048161.17,0.907,0.26,0.0,1002782.24,0,14,-0.12197022083467335,1,0,0.0013733611566433
825827.31,0.907,0.34,0.035,516447.44,0,15,-0.013265379210924855,1,0,0.001923760239632
650543.42,0.965,0.334,0.077,146918.53,0,27,0.0426915683239496,0,0,0.0017159720178339
478187.29,1.164,0.275,0.055,171174.87,0,9,0.018085263432869314,0,0,0.0002157771695644
257051.54,0.904,0.423,0.125,240771.78,0,21,0.09834063580438424,0,0,0.0012181047020473
675579.77,0.819,0.363,0.03,627401.86,0,24,-0.014981189137655115,1,0,0.0016379794012167
535169.24,0.978,0.344,0.147,338140.88,0,35,0.0751227676088222,0,0,0.0027102582381175
634176.55,0.93,0.318,0.131,207599.28,0,24,0.05350902968735782,0,0,0.0019638248486936
791360.4,1.114,0.276,0.069,367957.46,1,32,-0.06874379995996416,1,0,0.0028994545057038
285134.52,1.059,0.362,0.101,119767.48,0,32,0.0750866657577508,0,0,0.0007322906479224
522715.73,1.066,0.415,0.08,439203.51,0,8,0.050962536555770876,0,0,0.0016027549435263
651372.61,1.151,0.367,0.104,444309.89,0,23,0.013855223982459974,0,0,0.0028715791285699
493866.14,0.851,0.316,0.135,614934.32,0,15,0.02534118877668945,0,0,0.0008728078447557
566399.09,1.106,0.373,0.119,304360.98,0,7,0.05541384137543359,0,0,0.0016108557485092
368278.22,1.062,0.369,0.194,236582.52,0,28,0.07539397752511223,0,0,0.002262490676483
445121.13,1.078,0.377,0.106,127070.7,0,10,0.06698218637553088,0,0,0.0009862908182481
311249.18,1.148,0.272,0.129,263518.35,0,30,0.032234659316215275,0,0,0.00034625479454
227055.39,1.114,0.386,0.07,255291.94,1,30,0.010163135587933692,0,0,0.0009559860037364
283924.27,1.109,0.349,0.008,355745.18,0,13,0.01765735982014116,0,0,0.0001682946834495
260816.69,0.966,0.352,0.028,176376.56,0,27,0.06799913258077417,0,0,0.0002734495092695
300460.65,0.882,0.361,0.219,167188.9,0,33,0.10737398610831617,0,0,0.0022070782821148
519474.02,0.899,0.336,0.152,596910.33,0,34,0.03608883689479425,0,0,0.0023531601789459
940066.42,0.946,0.334,0.142,714769.14,0,10,-0.04875074114061195,1,0,0.0063754811835584
803567.79,0.894,0.357,0.145,531561.87,0,36,0.004436482457743973,0,0,0.0096555151255369
331709.46,1.046,0.29,0.072,174555.8,0,32,0.05607827015703448,0,0,0.0002987696203211
957159.88,0.876,0.338,0.128,896608.2,1,18,-0.09856299842688954,1,0,0.0135444039902981
744488.52,1.145,0.355,0.044,729929.94,0,10,-0.06085789108253303,1,0,0.0015465283667012
451559.63,1.145,0.355,0.06,234246.53,0,23,0.04449341562932496,0,0,0.0007432164824956
824892.62,1.097,0.267,0.14,444857.7,1,16,-0.06298844976163442,1,0,0.0036318033673442
970907.42,1.074,0.374,0.13,868884.03,0,9,-0.0814514588266898,1,0,0.0100941970575136
250894.53,1.102,0.297,0.107,77951.09,0,31,0.055545983621499984,0,0,0.0003056997059094
523209.42,1.096,0.34,0.163,394452.92,0,20,0.052030989427466645,0,0,0.0018986904720397
538750.01,1.094,0.416,0.164,440432.13,0,13,0.043380530313931964,0,0,0.0041004114266969
683157.94,1.08,0.311,0.116,453817.54,0,22,0.0117993142696321,0,0,0.0018470963535135
633124.93,1.114,0.343,0.13,837845.45,0,7,-0.040673275227501415,1,0,0.001649715849082
975196.07,0.866,0.322,0.098,1204671.44,0,13,-0.09162575155628527,1,0,0.0047485168205084
616826.69,0.88,0.326,0.122,444519.0,0,27,0.054567930740294535,0,0,0.002008667215393
443099.2,1.075,0.333,0.115,322994.71,0,32,0.06693012323355108,0,0,0.0011380008717788
865432.79,1.173,0.313,0.103,282130.09,0,26,-0.029671484053535813,1,0,0.0040015978060638
173853.21,0.996,0.27,0.057,103087.67,0,31,0.04745552345457549,0,0,0.0001049019350495
449913.42,0.959,0.304,0.124,322029.77,0,9,0.07099497852456405,0,0,0.0004898116807379
1038945.71,0.842,0.272,0.239,961712.17,0,12,-0.10395754769152865,1,0,0.0113970335125112
613214.92,0.972,0.316,0.163,331574.61,0,24,0.052997302610899744,0,0,0.0023215789531935
530754.25,0.873,0.431,0.094,165669.93,0,10,0.07905196607762954,0,0,0.0023767569958504
216707.07,1.057,0.394,0.067,277012.79,0,22,0.05803497013301917,0,0,0.0004560088463046
532300.19,0.933,0.379,0.068,313898.1,0,36,0.0635320436716118,0,0,0.0020816043097496
590032.3,1.166,0.361,0.109,681907.89,0,34,-0.022370563584676484,1,0,0.0029040669835278
476867.14,0.852,0.341,0.092,583138.75,0,24,0.04797191541491186,0,0,0.0009513517129861
517553.05,0.829,0.311,0.12,407548.77,0,35,0.06054263663362658,0,0,0.0013579631055127
456713.5,1.193,0.262,0.095,261890.52,0,31,0.021969036563745714,0,0,0.0004313479084899
530580.83,0.983,0.41,0.101,396935.79,0,10,0.0638914691428667,0,0,0.0019772129813658
578438.03,0.831,0.432,0.107,649001.17,0,32,0.00364347177513058,0,0,0.0058777761217823
431953.34,0.963,0.365,0.064,354831.88,0,31,0.06832403717410995,0,0,0.0009858001018081
776031.16,0.861,0.25,0.068,340098.69,0,10,-0.012745834077181772,1,0,0.0006401146465284
957263.66,0.976,0.282,0.098,812944.64,0,33,-0.07426345071352536,1,0,0.0047113319579286
463444.91,1.131,0.379,0.132,304112.25,0,19,0.05781618374353681,0,0,0.0017345014998273
520040.92,1.035,0.325,0.118,311458.58,0,12,0.0671263314786571,0,0,0.0008607178378798
414720.45,0.837,0.403,0.128,326824.25,0,30,0.09011351677120605,0,0,0.0024229130095268
376758.01,1.004,0.342,0.155,246789.31,0,24,0.08548975462304764,0,0,0.0010972787436574
796365.6,0.895,0.393,0.156,687410.41,0,31,-0.029279739496474777,1,0,0.0136711094989511
986604.23,1.143,0.355,0.132,759374.88,0,29,-0.08487407204369635,1,0,0.0148962731925246
484802.89,1.0,0.333,0.129,342729.3,0,10,0.07704396300480543,0,0,0.0008512508119651
265346.89,1.009,0.361,0.117,209836.57,0,16,0.08525430767450493,0,0,0.0005004240603925
808483.86,1.082,0.287,0.108,980339.86,0,14,-0.08241618228036396,1,0,0.001773660640002
288808.63,1.032,0.297,0.026,275848.69,1,33,-0.0018809243720844249,1,0,0.0003241039407385
585402.05,1.009,0.351,0.097,442951.93,0,22,0.05676290988386845,0,0,0.0016615003216312
449197.98,1.018,0.32,0.084,333767.32,0,30,0.06428678181060266,0,0,0.0007267699064371
688873.79,1.192,0.385,0.067,417010.07,1,27,-0.04546135480517011,1,0,0.0057786906721744
397587.68,1.082,0.374,0.116,344661.05,0,17,0.06907253176817096,0,0,0.0010271444454884
930582.29,0.893,0.353,0.114,536979.95,0,14,-0.012648926444321917,1,0,0.0066663290503379
169856.06,1.037,0.346,0.131,69048.85,0,18,0.08456035142072016,0,0,0.0003364858199534
349717.55,0.909,0.423,0.062,77801.97,0,27,0.07916331857033543,0,0,0.001215196187058
542755.7,0.844,0.414,0.156,401869.43,1,17,0.033032933474932524,0,0,0.0073149090814203
662572.17,1.076,0.347,0.1,576092.42,0,11,0.009570002721280169,0,0,0.0016742745189288
802812.25,1.001,0.42,0.072,722721.96,0,13,-0.04705316226365608,1,0,0.0057826044221138
293119.05,0.95,0.412,0.109,217557.63,0,20,0.09281288180140712,0,0,0.001055141468553
709903.42,1.029,0.286,0.112,767449.29,0,25,-0.039082269672413905,1,0,0.0016145730681576
1010511.36,1.167,0.359,0.066,400361.78,0,34,-0.0502553871001592,1,0,0.0111372061793733
294008.94,0.958,0.35,0.079,205803.2,1,23,0.04144559392839808,0,0,0.0007455290807868
631489.95,1.001,0.343,0.053,556458.14,0,25,0.019265495000951316,0,0,0.0013552024657013
731651.97,0.897,0.287,0.026,501108.84,0,19,-0.012846675611790204,1,0,0.0007222289243433
593276.89,1.06,0.377,0.114,229165.32,0,34,0.0583290659514788,0,0,0.0037011400632917
741182.46,0.835,0.406,0.145,180405.13,1,30,-0.000985880343794765,1,0,0.0193132740885523
585166.94,1.1,0.229,0.106,521484.84,0,11,0.000697976018099955,0,0,0.00032382550577
575946.75,1.059,0.401,0.224,360030.95,0,11,0.04513716259215428,0,0,0.006406148327278
395073.29,1.084,0.336,0.116,220700.22,0,10,0.06683910814520488,0,0,0.0005421581187575
985642.2,0.923,0.382,0.066,642266.23,1,21,-0.0798269786244088,1,0,0.0160426519947416
210283.94,1.016,0.316,0.102,100215.31,0,22,0.07502111503336639,0,0,0.0002427019286079
594181.76,1.058,0.358,0.043,524479.3,0,27,0.02104715944783997,0,0,0.0013360932130073
271328.35,1.061,0.354,0.011,181752.43,0,18,0.04195276011526228,0,0,0.0001984912088948
550113.75,1.088,0.334,0.144,178557.62,0,33,0.0530502936285322,0,0,0.0023720440193015
402645.24,1.03,0.397,0.066,176939.7,1,11,0.030455439498003334,0,0,0.0013134197959886
460265.49,0.924,0.361,0.052,129604.19,0,24,0.07159016733557566,0,0,0.0007916507500044
797994.41,1.021,0.363,0.184,784227.74,0,26,-0.0517378440194427,1,0,0.0108675950392931
489355.97,1.028,0.359,0.088,353652.55,0,23,0.07670772859124908,0,0,0.0011619784810951
956744.79,1.109,0.306,0.171,260437.47,0,33,-0.03272293081892219,1,0,0.0116471248348708
554237.97,1.004,0.34,0.024,177770.06,0,30,0.03895783646932949,0,0,0.0008428883263256
656365.01,1.019,0.418,0.214,282289.17,0,31,0.03338400481825998,0,0,0.0168603501155882
347757.2,1.143,0.298,0.078,97195.18,0,34,0.04098523341400573,0,0,0.0003895385840566
454251.67,1.049,0.329,0.183,394178.98,0,31,0.056602425788870536,0,0,0.0019993730046452
555392.94,0.993,0.308,0.106,554821.58,0,11,0.03056121518004762,0,0,0.0007176944951871
514308.86,1.123,0.418,0.128,380459.62,0,12,0.04783175106533788,0,0,0.0027032240284724
977675.17,1.096,0.328,0.154,572688.11,0,32,-0.03671373671726619,1,0,0.0137605940178795
566774.89,0.987,0.289,0.164,187601.0,0,13,0.056542360186842555,0,0,0.0010529211393639
402636.91,1.132,0.362,0.195,425440.27,0,36,0.035469562058204174,0,0,0.0030008651117684
599108.77,0.855,0.291,0.108,344073.09,0,16,0.051089196632801315,0,0,0.0008208853560586
519345.7,1.111,0.313,0.048,557930.96,0,34,0.011323371663678694,0,0,0.0007295872018362
615595.48,0.836,0.33,0.044,669229.06,0,27,-0.013200286687569562,1,0,0.0010636440690732
574342.55,0.852,0.283,0.092,127491.06,0,14,0.05009502673465893,0,0,0.0005567088291742
827338.22,1.097,0.417,0.116,811902.65,0,13,-0.06796059869746185,1,0,0.0090363293286949
975693.02,1.081,0.451,0.143,712412.93,0,8,-0.06960076413495464,1,0,0.0270536855697869
560828.67,1.19,0.356,0.151,380999.23,0,13,0.03398172222121609,0,0,0.0020001164436598
575556.36,0.88,0.318,0.1,341924.82,1,26,0.01216557440776389,0,0,0.0021516468470447
463583.41,0.824,0.352,0.133,86588.68,0,22,0.0862908392085,0,0,0.0013850811694254
293370.65,0.935,0.365,0.127,135775.14,0,33,0.09916731071746215,0,0,0.0010100982685464
729299.32,0.931,0.349,0.116,641874.26,0,36,0.004404409908727147,0,0,0.0050420867210145
509656.21,0.805,0.368,0.076,251875.11,0,31,0.08042718846555297,0,0,0.0015647427685623
746930.35,0.815,0.317,0.0,627638.12,0,11,-0.034927187285066386,1,0,0.0007036257454517
693625.77,0.857,0.412,0.204,396016.81,0,22,0.03228732082865848,0,0,0.0132915794481141
402189.37,1.188,0.356,0.081,242642.02,0,19,0.04865556143614258,0,0,0.0006607341764421
641493.01,1.125,0.355,0.114,825155.72,0,6,-0.042334211190869775,1,0,0.0016643415157666
998893.06,1.132,0.406,0.073,1028670.03,0,32,-0.11149148851160162,1,0,0.0183502630552553
382525.69,1.058,0.463,0.093,297004.63,0,34,0.06983242302876291,0,0,0.0034937279957409
412893.92,0.948,0.357,0.053,461254.76,0,10,0.054139911641457594,0,0,0.0004312329477584
671740.63,0.908,0.273,0.107,555659.63,0,29,0.0048302314823277515,0,0,0.0012614497514503
527152.08,1.132,0.361,0.055,479041.58,0,9,0.023048387716788632,0,0,0.0007199208312006
675530.53,0.841,0.382,0.073,587728.79,0,8,0.009476716691291909,0,0,0.0019387419535419
356398.99,1.194,0.341,0.216,147827.28,0,21,0.044962028311334445,0,0,0.0015628137580544
565820.2,0.963,0.284,0.032,190406.95,0,28,0.028824735483629627,0,0,0.0004684643807274
347463.94,1.112,0.444,0.146,206893.72,0,16,0.06802208686385147,0,0,0.0023782644757142
388658.39,0.937,0.284,0.109,188421.23,0,24,0.06804221012460909,0,0,0.0003935950780954
517999.55,1.158,0.324,0.106,105373.86,0,25,0.042064392715406296,0,0,0.0010741326953908
554916.08,0.927,0.483,0.065,277717.72,0,10,0.05739943495904243,0,0,0.0037375015072132
304321.94,1.046,0.4,0.071,244436.64,0,15,0.07311718190313943,0,0,0.0006049725083553
609422.09,0.976,0.265,0.084,204260.99,0,36,0.031169691379533293,0,0,0.0008751108435065
971491.96,1.176,0.369,0.11,1037399.19,0,29,-0.11303068656101767,1,0,0.0136167939706968
598815.97,0.812,0.328,0.097,600862.82,1,13,-0.023603802220857006,1,0,0.0018358892393141
634309.98,1.095,0.354,0.175,250382.48,0,22,0.03857215430626326,0,0,0.004144834231721
438666.43,1.072,0.423,0.128,548489.18,0,14,0.037986993102990585,0,0,0.0022071158777086
438524.53,1.172,0.272,0.051,399836.49,0,35,0.006115074889126992,0,0,0.0003409541427183
731972.69,1.187,0.356,0.082,172849.26,1,26,-0.043680658730159805,1,0,0.0054730907737898
536343.09,1.07,0.347,0.182,459151.57,0,18,0.04172510241252114,0,0,0.0024320818576003
585625.36,0.82,0.284,0.154,675284.42,0,26,-0.006928634642288101,1,0,0.0013919106478445
597546.38,0.846,0.319,0.148,614426.24,0,28,0.014596382775240446,0,0,0.0021994667159989
640008.64,0.921,0.367,0.168,256880.96,0,34,0.05709189037816087,0,0,0.0063817315397119
558947.73,1.033,0.331,0.14,349333.63,1,27,0.01990592770306454,0,0,0.0033929793350751
686157.99,0.84,0.292,0.0,251834.43,0,21,-0.0005842390039203504,1,0,0.0005330759860479
608575.44,1.192,0.364,0.095,117627.93,0,19,0.026269059879979073,0,0,0.0019309452391429
334602.02,1.058,0.362,0.119,210527.7,0,27,0.07832338325647414,0,0,0.000920740499187
796385.54,1.114,0.413,0.108,272837.72,1,23,-0.04771121789945365,1,0,0.015916708835178
476930.03,1.197,0.32,0.174,373627.9,0,33,0.027677189841778138,0,0,0.0019298714550956
817556.19,1.056,0.334,0.075,191585.32,0,23,-0.0042078102927852745,1,0,0.0030334408125915
568760.97,0.825,0.276,0.081,684632.91,1,24,-0.044197494561499795,1,0,0.0010319397153223
494120.39,0.949,0.294,0.15,128783.49,0,36,0.07378157696174037,0,0,0.0013471085041251
661485.99,1.169,0.334,0.044,752233.47,0,34,-0.060684295348169215,1,0,0.0016243248452476
938184.33,1.153,0.373,0.085,399958.56,0,13,-0.03826274623416026,1,0,0.0065729561832049
379849.21,1.063,0.34,0.111,312230.81,0,15,0.07127269979297035,0,0,0.0005831444634919
628567.25,0.803,0.371,0.131,446988.66,0,26,0.05606130840094059,0,0,0.0037446441846682
501336.98,0.816,0.399,0.09,292098.51,1,15,0.04101228707730786,0,0,0.0027740787121437
441360.71,0.83,0.32,0.082,254948.23,0,7,0.07266089511951346,0,0,0.0003748276854679
488668.9,0.935,0.321,0.164,313167.25,0,6,0.07770977867217854,0,0,0.0009166759768365
374323.15,0.855,0.357,0.143,222673.91,0,17,0.10119916029012033,0,0,0.0009673369321365
577961.48,1.119,0.352,0.14,319290.03,0,6,0.047590174929718954,0,0,0.0015469860953304
964937.36,0.957,0.354,0.064,937369.28,0,35,-0.08903737189883265,1,0,0.0087936339296526
263634.16,1.005,0.357,0.096,131275.92,0,35,0.08359240769769338,0,0,0.000655220766619
985642.34,0.926,0.318,0.055,871448.32,0,17,-0.09433936718493718,1,0,0.0036272985219715
794182.59,0.882,0.349,0.051,853167.68,0,12,-0.060182051114684554,1,0,0.0019869308136146
859381.19,1.17,0.408,0.012,304788.59,0,22,-0.04854413123927981,1,0,0.0048040129332429
1042368.92,1.111,0.337,0.042,1029234.96,0,32,-0.11602803971584841,1,0,0.0076007964684932
695163.15,1.011,0.392,0.0,393129.52,0,6,-0.0005983143361673049,1,0,0.0011888475441423
471206.25,0.811,0.39,0.019,331146.81,0,20,0.05291383905083502,0,0,0.0007836608146512
759581.76,0.99,0.38,0.031,469639.94,0,33,-0.0038795468746666284,1,0,0.0036232721414785
859039.99,0.874,0.43,0.13,725641.85,0,25,-0.046708852745557805,1,0,0.0184727780290308
797511.38,1.081,0.335,0.069,802573.42,1,10,-0.09588914069700583,1,0,0.0032905066106369
333969.3,0.928,0.349,0.031,236552.19,0,31,0.06627464007519179,0,0,0.0004087226497077
502344.17,1.158,0.268,0.113,152167.65,0,7,0.026174537020666966,0,0,0.0003452034413485
338530.69,1.191,0.364,0.189,291194.23,0,14,0.04307068407434411,0,0,0.0012450459916806
1021481.99,0.913,0.272,0.057,1064086.66,0,8,-0.10706946173755161,1,0,0.0019762934572367
242598.74,0.947,0.41,0.071,145215.91,0,34,0.0880896713781133,0,0,0.0008717723057916
666917.21,1.115,0.335,0.136,334448.24,0,20,0.020590755406626138,0,0,0.0025740275063377
523636.21,0.969,0.378,0.083,555241.35,0,25,0.04316081000333172,0,0,0.0016876254923918
419303.08,0.854,0.42,0.083,149398.53,0,27,0.08986472767862008,0,0,0.0018803059519313
574514.02,0.922,0.314,0.012,456321.66,0,33,0.024032257951452807,0,0,0.0006612388243056
619432.12,1.148,0.374,0.067,589028.19,0,12,-0.009547413351131073,1,0,0.0014773485607776
613423.83,0.845,0.306,0.05,459535.05,0,26,0.026583047882774435,0,0,0.0008178443084185
476835.06,1.112,0.331,0.098,472991.73,1,28,-0.006587892690988362,1,0,0.0017214452838339
982322.11,0.811,0.372,0.044,268828.2,0,24,-0.01887750594037163,1,0,0.0073204749195006
536255.27,1.047,0.319,0.05,260879.63,0,23,0.04428593231219058,0,0,0.0006373204194151
407662.6,1.07,0.263,0.134,395080.84,0,19,0.03953218216134624,0,0,0.0003628741021868
372057.08,0.979,0.336,0.113,141397.6,0,22,0.0850296700108224,0,0,0.0006605985123958
1011764.26,1.006,0.378,0.131,813918.52,0,30,-0.07317643142682251,1,0,0.021857231138823
991526.11,0.935,0.284,0.147,640629.25,0,27,-0.04558909902693464,1,0,0.0072394544609574
655090.53,0.829,0.306,0.071,224701.28,0,29,0.032437632409861084,0,0,0.0012640559526541
822560.93,0.969,0.325,0.07,704777.38,0,25,-0.038489544312210744,1,0,0.0028170843495254
897753.78,0.801,0.358,0.122,785432.48,0,28,-0.06154934303262094,1,0,0.0095654854200655
462548.62,0.888,0.453,0.191,533135.43,0,32,0.04417902507022864,0,0,0.009584636421551
552864.21,0.897,0.398,0.094,305582.55,0,18,0.06975275555525895,0,0,0.0021959283072758
359444.38,0.886,0.379,0.112,207485.38,0,31,0.09904371181160648,0,0,0.001302220878767
352621.76,0.822,0.346,0.079,286225.62,0,29,0.08378505776479361,0,0,0.0006137494232287
475643.15,0.8,0.42,0.157,482183.88,0,24,0.06645297579077403,0,0,0.0041665506494643
349992.23,1.008,0.368,0.108,123369.69,0,8,0.08340497680289238,0,0,0.000576992480715
332200.91,0.963,0.308,0.053,90538.87,0,7,0.058381994726458,0,0,0.0001608625749553
556212.56,1.076,0.333,0.123,369191.68,0,16,0.05383976377385513,0,0,0.0012754252068611
405143.71,0.811,0.232,0.176,329039.82,0,17,0.05190297830328827,0,0,0.0003418763181545
799809.68,0.982,0.301,0.0,444321.06,0,35,-0.029617412672756083,1,0,0.0013779830088902
243484.17,0.851,0.295,0.096,137343.84,0,23,0.08346992418037669,0,0,0.0002127003194553
367355.71,0.999,0.35,0.096,95325.21,1,36,0.04257734393904866,0,0,0.0016563699944823
646670.29,1.021,0.339,0.189,438069.89,0,17,0.02875084471454703,0,0,0.0036243826228578
617784.82,1.033,0.407,0.099,578366.81,0,14,0.026166146363998166,0,0,0.0029973124149937
288642.92,1.014,0.294,0.078,82425.06,0,27,0.06346732639439412,0,0,0.0002413223355029
567852.79,0.865,0.354,0.064,138439.51,0,7,0.06455450008566122,0,0,0.0008058312738544
580536.29,1.118,0.351,0.052,121844.2,1,24,-0.014978240390099096,1,0,0.0020154529471997
760343.93,0.846,0.415,0.134,313510.07,0,33,0.030851936804250246,0,0,0.0132505421496453
690674.68,1.029,0.227,0.101,410375.23,0,24,0.003684681340853091,0,0,0.000664020397922
551911.89,1.101,0.364,0.128,596132.51,0,25,0.018484234053727344,0,0,0.002383288150404
783653.36,1.143,0.289,0.083,276124.74,0,13,-0.02678236890361585,1,0,0.0012834008557553
685526.95,0.965,0.457,0.029,579902.3,0,27,-0.009467943190602957,1,0,0.0054578134897365
484692.24,1.157,0.395,0.036,525495.32,0,36,0.00313236820905638,0,0,0.0015584464766176
375042.71,0.836,0.232,0.088,329473.51,0,28,0.04607113504831206,0,0,0.0001881339911224
617599.3,1.123,0.259,0.161,632361.75,0,10,-0.025741808205003935,1,0,0.0008252163288312
355160.08,1.12,0.255,0.061,117377.67,0,14,0.01802775330728479,0,0,0.0001233212012938
390146.78,0.856,0.285,0.097,429402.62,0,15,0.060982092629629836,0,0,0.0002840825484401
245255.37,1.177,0.417,0.112,274210.05,0,28,0.04286347421176118,0,0,0.0011638857649431
308632.25,1.036,0.284,0.124,275180.72,0,16,0.05625375237640873,0,0,0.000259781689978
1028719.84,0.906,0.264,0.073,390394.01,1,34,-0.07535834458632296,1,0,0.0073593948214405
635971.45,0.892,0.294,0.134,579335.62,0,8,0.02219799666974942,0,0,0.0010038003047587
342199.02,1.117,0.333,0.148,402795.91,0,21,0.042655010314161634,0,0,0.0007436446291796
395535.66,1.054,0.414,0.16,343085.65,0,12,0.07508952246701661,0,0,0.0020802507345534
600156.37,0.845,0.372,0.012,134529.1,1,10,-0.00494417726427232,1,0,0.0013595070683055
325749.06,1.048,0.354,0.112,367672.09,0,26,0.06560401546391059,0,0,0.0007408889222061
633850.52,0.823,0.33,0.05,309503.21,0,15,0.04100039761759022,0,0,0.0008784920125092
461034.96,0.947,0.344,0.082,375306.95,0,25,0.07582874854286425,0,0,0.0008684530011549
535320.91,1.026,0.354,0.036,240403.93,0,18,0.04917523582539696,0,0,0.0007395605661536
465884.68,0.945,0.346,0.064,265255.2,0,36,0.07421875970016745,0,0,0.0010394482223269
624941.26,1.168,0.33,0.149,790185.51,0,30,-0.0536236133120952,1,0,0.0029787352669697
1008289.33,1.095,0.358,0.04,270659.59,0,26,-0.03812741156473276,1,0,0.0070597565678197
567011.96,1.182,0.357,0.107,373602.96,0,8,0.03649977822005357,0,0,0.0012406390722795
660029.96,1.0,0.322,0.077,235557.69,0,14,0.031056600220301545,0,0,0.0010986841437642
809481.06,0.926,0.344,0.107,885448.57,0,21,-0.0562724035806309,1,0,0.0041224323291838
967116.31,1.114,0.321,0.171,912944.36,0,32,-0.09704189179309763,1,0,0.0140671344609267
469457.82,1.108,0.431,0.16,139927.99,0,16,0.0582386937477547,0,0,0.0038299423864923
1024473.44,0.92,0.394,0.067,325756.84,1,11,-0.05968789311746814,1,0,0.0167478667781098
529930.54,1.03,0.345,0.044,512598.85,0,7,0.03230810707893217,0,0,0.0005209456866454
806715.62,0.999,0.36,0.161,466888.83,0,33,0.007711183470786809,0,0,0.0107370460927078
319973.56,0.806,0.285,0.128,376628.19,0,19,0.0628232211424482,0,0,0.000308987422212
869033.61,1.159,0.341,0.082,708704.09,1,34,-0.09845819176328818,1,0,0.0100133566804641
951783.16,1.148,0.407,0.152,1198037.28,0,10,-0.11167640641144494,1,0,0.0169073011012536
412549.8,1.198,0.293,0.049,398602.71,0,23,0.010969062169572275,0,0,0.0002790429816644
636607.86,1.12,0.382,0.09,231710.77,0,28,0.038540852496800504,0,0,0.003251697372061
322458.81,1.194,0.325,0.099,257110.38,0,6,0.035612714665655965,0,0,0.0002734791666881
312038.58,1.17,0.309,0.111,177448.02,0,33,0.0394078923777067,0,0,0.0004950417579674
325301.45,1.158,0.397,0.133,110618.87,0,23,0.055806178306884835,0,0,0.0013514064794931
418304.48,0.851,0.307,0.12,365831.89,0,20,0.07200848943211802,0,0,0.0005756523755201
584774.64,1.022,0.435,0.0,341621.36,0,18,0.019845446023836533,0,0,0.0017049319253629
681870.87,1.091,0.363,0.121,348316.88,0,22,0.030747377803841625,0,0,0.003510351978986
667981.76,1.095,0.37,0.103,703267.29,0,7,-0.024722793185156466,1,0,0.002064619249996
560656.32,1.062,0.365,0.103,189744.32,0,18,0.06051144607114145,0,0,0.0016710467363706
309215.52,1.004,0.353,0.045,373740.58,0,6,0.05011447486421239,0,0,0.0002242536383946
354090.63,0.929,0.391,0.126,289625.14,0,13,0.09088028026545247,0,0,0.0010245144631643
346192.3,1.135,0.313,0.047,297417.71,0,33,0.027778498325419343,0,0,0.0003427635802957
634124.03,0.988,0.334,0.13,781890.78,0,6,-0.020058996561270304,1,0,0.0014528150031675
638981.79,1.151,0.376,0.16,487948.28,0,29,0.007401062903544475,0,0,0.0057655619854348
824841.86,1.175,0.314,0.14,230046.61,0,35,-0.03006919129489194,1,0,0.0059824079812435
295122.68,1.088,0.316,0.163,330387.74,0,13,0.049649711334997515,0,0,0.0004618936396224
618814.75,1.097,0.309,0.107,271297.46,0,27,0.03621841888726607,0,0,0.0014591777907885
961163.2,1.175,0.433,0.043,442463.45,0,17,-0.058069829473344714,1,0,0.0111797729966915
280270.1,1.103,0.294,0.132,132322.66,0,27,0.05797798479002392,0,0,0.0003726625833434
289343.14,0.9,0.283,0.007,133637.81,0,15,0.035044496177260354,0,0,8.344634488586504e-05
355550.01,1.126,0.345,0.156,318821.14,0,7,0.04992199765631955,0,0,0.0006676027691268
391763.11,1.165,0.441,0.107,127792.41,0,21,0.04777023303602812,0,0,0.0022477984809002
651569.4,1.139,0.3,0.148,290197.73,0,33,0.013937346534180772,0,0,0.0025207105610926
525156.99,1.14,0.36,0.058,320210.97,0,17,0.03681033112173404,0,0,0.0008961804082213
312318.27,0.983,0.38,0.132,288804.64,0,28,0.08707549007947579,0,0,0.0011897451048663
454738.27,0.845,0.386,0.145,352140.48,0,23,0.08775611170072672,0,0,0.0022592813223058
662805.87,0.855,0.366,0.1,481586.44,0,7,0.0350692101013419,0,0,0.0018793421735842
410951.32,1.118,0.37,0.0,296684.59,0,36,0.029889144311049054,0,0,0.0006272538447418
279522.55,1.007,0.375,0.132,99143.25,0,25,0.0889850737822343,0,0,0.000904325209016
374593.59,1.085,0.35,0.0,119614.52,0,27,0.03592639699288025,0,0,0.0003362117811377
444344.34,1.071,0.336,0.068,467874.72,0,34,0.04453026234036439,0,0,0.000830535489985
918345.66,1.086,0.208,0.129,637397.78,0,33,-0.06384652282450543,1,0,0.002221482612575
307852.87,0.888,0.33,0.161,256458.37,0,14,0.08988160053831573,0,0,0.0005785296864858
721341.1,1.159,0.262,0.0,371494.24,1,20,-0.07306348488908432,1,0,0.0007354911845593
1011659.47,1.199,0.345,0.198,770885.21,0,35,-0.09675588691949388,1,0,0.0301714524882621
657997.4,1.016,0.404,0.027,651189.13,0,15,-0.025957068306328934,1,0,0.0018810605490197
400785.35,0.876,0.455,0.122,311668.62,0,36,0.08639753739115585,0,0,0.0046553191557511
561420.41,1.17,0.388,0.098,568919.13,0,17,0.0071507626664897295,0,0,0.0020422223925041
677015.25,1.001,0.398,0.072,545571.12,0,32,0.0069939392720392846,0,0,0.0044040697727143
